ShowCount,GeneralCount,GoodRateShow,GoodRateStyle,GeneralRateShow,Score2Count,AverageScore,PoorRateStyle,CommentCount,GoodRate,AfterCount,PoorRate,GeneralRate,ProductId,SkuId,GeneralRateStyle,Score5Count,Score4Count,PoorRateShow,GoodCount,PoorCount,Score1Count,Score3Count
12,0,100,150,0,0,5,0,57,1.0,0,0.0,0.0,10096909209,10096909209,0,56,1,0,57,0,0,0
2,0,100,150,0,0,5,0,11,1.0,0,0.0,0.0,1412642638,1412642638,0,10,1,0,11,0,0,0
1,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11095301861,11095301861,0,1,0,0,1,0,0,0
4,0,98,147,0,0,5,3,117,0.983,0,0.017,0.0,10246495467,10246495467,0,113,2,2,115,2,2,0
15,5,99,147,0,1,5,2,1001,0.982,1,0.014,0.004,10051839827,10051839827,1,972,9,1,981,15,15,4
1,0,100,150,0,0,5,0,11,1.0,0,0.0,0.0,1177089262,1177089262,0,10,1,0,11,0,0,0
2,52,96,144,3,23,5,2,1820,0.96,0,0.012,0.028,10346701246,10346701246,4,1671,74,1,1745,23,23,29
11,5,96,145,3,1,5,1,177,0.967,0,0.005,0.028,1220486154,1220486154,4,161,10,1,171,1,1,4
1,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,10826884658,10826884658,0,8,0,0,8,0,0,0
1,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,10391254902,10391254902,0,6,2,0,8,0,0,0
13,4,93,139,5,1,5,4,83,0.928,4,0.024,0.048,1342602349,1342602349,7,70,7,2,77,2,2,3
5,2,98,148,2,0,5,0,120,0.984,0,0.0,0.016,10329712048,10329712048,2,116,2,0,118,0,0,2
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11607254504,11607254504,0,1,0,0,1,0,0,0
0,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,10346559932,10346559932,0,7,1,0,8,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,10895787291,10895787291,0,0,0,0,0,0,0,0
41,53,93,140,5,12,5,2,1014,0.932,0,0.016,0.052,1000627890,1000627890,8,780,164,2,944,17,17,41
76,8,100,150,0,1,5,0,2117,0.994,4,0.003,0.003,11062296078,11062296078,0,2090,11,0,2101,8,8,7
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10562270159,10562270159,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,1014138913,1014138913,0,3,0,0,3,0,0,0
2,1,88,132,6,0,5,9,16,0.876,0,0.062,0.062,1781580686,1781580686,9,13,1,6,14,1,1,1
9,6,90,135,7,1,5,5,92,0.903,0,0.032,0.065,10495247637,10495247637,10,76,7,3,83,3,3,5
14,9,97,146,3,3,5,0,352,0.973,0,0.002,0.025,1546304273,1546304273,4,336,6,0,342,1,1,6
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11869682541,11869682541,0,0,0,0,0,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11346984844,11346984844,0,0,0,0,0,0,0,0
11,1,100,150,0,0,5,0,501,0.998,0,0.001,0.001,11535131945,11535131945,0,497,2,0,499,1,1,1
0,0,100,150,0,0,5,0,15,1.0,0,0.0,0.0,10380187135,10380187135,0,15,0,0,15,0,0,0
1,0,100,150,0,0,5,0,5,1.0,0,0.0,0.0,1046670964,1046670964,0,5,0,0,5,0,0,0
29,1,98,147,2,0,5,0,43,0.977,0,0.0,0.023,11170002221,11170002221,3,42,0,0,42,0,0,1
84,35,93,140,3,10,5,5,1012,0.93,3,0.036,0.034,10256758448,10256758448,5,869,71,4,940,37,37,25
7,0,97,146,0,0,5,4,35,0.972,0,0.028,0.0,10293397758,10293397758,0,31,3,3,34,1,1,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11247426162,11247426162,0,0,0,0,0,0,0,0
2,0,100,150,0,0,5,0,26,1.0,1,0.0,0.0,1530347958,1530347958,0,23,3,0,26,0,0,0
3,0,100,150,0,0,5,0,48,1.0,0,0.0,0.0,11233995382,11233995382,0,48,0,0,48,0,0,0
0,0,100,150,0,0,5,0,64,1.0,0,0.0,0.0,1023326825,1023326825,0,63,1,0,64,0,0,0
2,1,97,146,1,0,5,3,104,0.972,0,0.019,0.009,1511892268,1511892268,1,100,1,2,101,2,2,1
52,24,99,147,1,6,5,1,2326,0.986,1,0.004,0.01,1243829962,1243829962,2,2259,32,0,2291,11,11,18
2,0,93,140,0,0,5,10,15,0.934,0,0.066,0.0,1249258583,1249258583,0,14,0,7,14,1,1,0
4,6,92,138,8,3,5,0,72,0.917,1,0.0,0.083,10849680805,10849680805,12,54,12,0,66,0,0,3
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10552090413,10552090413,0,2,0,0,2,0,0,0
70,43,95,143,3,11,5,2,1392,0.954,0,0.016,0.03,1716993171,1716993171,5,1297,29,2,1326,23,23,32
1,0,100,150,0,0,5,0,11,1.0,0,0.0,0.0,10164823979,10164823979,0,11,0,0,11,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,1719188568,1719188568,0,0,0,0,0,0,0,0
14,4,97,145,1,0,5,3,374,0.972,0,0.018,0.01,1086787185,1086787185,2,333,30,2,363,7,7,4
2,1,90,135,10,0,5,0,10,0.9,0,0.0,0.1,10528823675,10528823675,15,9,0,0,9,0,0,1
2,0,100,150,0,0,5,0,60,1.0,0,0.0,0.0,1723489480,1723489480,0,60,0,0,60,0,0,0
15,2,97,145,2,0,5,2,96,0.97,0,0.01,0.02,1375665448,1375665448,3,85,8,1,93,1,1,2
1,0,100,150,0,0,5,0,6,1.0,0,0.0,0.0,1434680009,1434680009,0,6,0,0,6,0,0,0
0,0,100,150,0,0,5,0,291,1.0,0,0.0,0.0,10292450986,10292450986,0,289,2,0,291,0,0,0
23,21,98,147,1,10,5,1,1660,0.982,0,0.006,0.012,1472454543,1472454543,2,1596,33,1,1629,10,10,11
2,0,100,150,0,0,5,0,31,1.0,0,0.0,0.0,10075824094,10075824094,0,31,0,0,31,0,0,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,10878597164,10878597164,0,3,0,0,3,0,0,0
2,0,100,150,0,0,5,0,28,1.0,0,0.0,0.0,1746430020,1746430020,0,28,0,0,28,0,0,0
18,18,98,147,1,4,5,1,1324,0.98,0,0.007,0.013,1338137876,1338137876,2,1269,27,1,1296,10,10,14
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10184391916,10184391916,0,2,0,0,2,0,0,0
14,1,98,147,0,1,5,3,256,0.978,0,0.019,0.003,1473494126,1473494126,0,246,4,2,250,5,5,0
81,33,99,149,1,3,5,0,5252,0.992,2,0.002,0.006,1502014513,1502014513,1,5129,75,0,5204,15,15,30
28,2,94,142,2,0,5,5,85,0.942,0,0.035,0.023,1565951827,1565951827,3,76,4,4,80,3,3,2
2,52,96,144,3,23,5,2,1820,0.96,0,0.012,0.028,10394247930,10394247930,4,1671,74,1,1745,23,23,29
3,0,100,150,0,0,5,0,38,1.0,0,0.0,0.0,11175250410,11175250410,0,38,0,0,38,0,0,0
42,0,100,150,0,0,5,0,178,1.0,0,0.0,0.0,11793470058,11793470058,0,178,0,0,178,0,0,0
1,2,95,143,5,1,5,0,43,0.954,0,0.0,0.046,1035563356,1035563356,7,38,3,0,41,0,0,1
1,0,100,150,0,0,5,0,269,1.0,0,0.0,0.0,1584098580,1584098580,0,269,0,0,269,0,0,0
0,24,95,143,3,6,5,3,900,0.953,1,0.021,0.026,10219481260,10219481260,4,818,39,2,857,19,19,18
1,1,100,148,0,0,5,1,223,0.992,0,0.004,0.004,1474896625,1474896625,1,221,0,0,221,1,1,1
57,5,99,147,0,2,5,2,1085,0.985,8,0.011,0.004,11281350851,11281350851,1,1052,16,1,1068,12,12,3
10,1,93,141,2,1,5,7,63,0.938,1,0.047,0.015,1559458417,1559458417,2,56,3,5,59,3,3,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11341433609,11341433609,0,0,0,0,0,0,0,0
3,0,100,150,0,0,5,0,21,1.0,0,0.0,0.0,10374411184,10374411184,0,21,0,0,21,0,0,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,10857281911,10857281911,0,3,0,0,3,0,0,0
2,1,99,149,1,0,5,0,162,0.994,0,0.0,0.006,1524537433,1524537433,1,160,1,0,161,0,0,1
48,5,99,148,1,1,5,1,857,0.991,7,0.004,0.005,10586816675,10586816675,1,843,5,0,848,4,4,4
44,11,98,148,1,3,5,1,1553,0.988,1,0.005,0.007,1709326870,1709326870,1,1515,18,1,1533,9,9,8
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,10694768829,10694768829,0,1,0,0,1,0,0,0
4,6,92,138,8,3,5,0,72,0.917,1,0.0,0.083,10849680806,10849680806,12,54,12,0,66,0,0,3
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11076804610,11076804610,0,1,0,0,1,0,0,0
13,0,100,150,0,0,5,0,420,1.0,1,0.0,0.0,10483831403,10483831403,0,420,0,0,420,0,0,0
14,6,99,148,1,1,5,0,541,0.986,0,0.003,0.011,10101133264,10101133264,2,527,6,0,533,2,2,5
2,0,90,135,0,0,5,15,10,0.9,0,0.1,0.0,1552234874,1552234874,0,9,0,10,9,1,1,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,10360070454,10360070454,0,3,0,0,3,0,0,0
4,0,100,150,0,0,5,0,18,1.0,0,0.0,0.0,10992723398,10992723398,0,18,0,0,18,0,0,0
19,21,91,137,8,3,5,2,273,0.914,0,0.01,0.076,1205520137,1205520137,11,221,28,1,249,3,3,18
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,1473199119,1473199119,0,0,0,0,0,0,0,0
1,1,89,133,11,1,5,0,9,0.889,0,0.0,0.111,10372760318,10372760318,17,8,0,0,8,0,0,0
0,0,100,150,0,0,5,0,16,1.0,0,0.0,0.0,1002912107,1002912107,0,16,0,0,16,0,0,0
8,0,99,148,0,0,5,2,79,0.988,5,0.012,0.0,11046337100,11046337100,0,77,1,1,78,1,1,0
12,4,100,150,0,1,5,0,1266,0.994,0,0.003,0.003,1311347227,1311347227,0,1254,4,0,1258,4,4,3
0,0,100,150,0,0,5,0,10,1.0,0,0.0,0.0,10628981241,10628981241,0,10,0,0,10,0,0,0
7,3,98,147,1,0,5,2,407,0.979,0,0.014,0.007,1600919454,1600919454,1,391,7,1,398,6,6,3
10,5,98,148,1,1,5,1,682,0.986,3,0.007,0.007,10345806928,10345806928,1,646,26,1,672,5,5,4
0,1,89,133,11,1,5,0,9,0.889,0,0.0,0.111,10448184694,10448184694,17,7,1,0,8,0,0,0
0,0,100,150,0,0,5,0,6,1.0,0,0.0,0.0,1034669472,1034669472,0,5,1,0,6,0,0,0
0,1,100,149,0,0,5,0,244,0.996,0,0.0,0.004,1616113610,1616113610,1,241,2,0,243,0,0,1
6,1,98,148,2,0,5,0,61,0.984,1,0.0,0.016,10741498039,10741498039,2,60,0,0,60,0,0,1
8,1,100,150,0,0,5,0,346,0.996,0,0.002,0.002,1602699502,1602699502,0,338,6,0,344,1,1,1
47,7,97,145,2,1,5,2,382,0.972,0,0.01,0.018,1596586451,1596586451,3,360,11,1,371,4,4,6
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10797690939,10797690939,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,11145258825,11145258825,0,3,0,0,3,0,0,0
2,0,100,150,0,0,5,0,15,1.0,0,0.0,0.0,10119014251,10119014251,0,13,2,0,15,0,0,0
0,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,10437503056,10437503056,0,8,0,0,8,0,0,0
10,9,96,143,3,1,5,2,275,0.958,0,0.01,0.032,1003728872,1003728872,5,189,74,1,263,3,3,8
248,54,95,142,3,16,5,3,1730,0.95,0,0.019,0.031,1982445,1982445,5,1569,73,2,1642,34,34,38
4,0,100,150,0,0,5,0,5,1.0,0,0.0,0.0,11209250322,11209250322,0,5,0,0,5,0,0,0
5,1,94,142,6,0,5,0,18,0.945,0,0.0,0.055,11193036525,11193036525,8,14,3,0,17,0,0,1
17,1,97,146,1,0,5,3,175,0.978,0,0.017,0.005,10111332799,10111332799,1,163,8,2,171,3,3,1
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,12067552720,12067552720,0,0,0,0,0,0,0,0
3,1,98,146,1,1,5,2,75,0.974,0,0.013,0.013,1463137347,1463137347,2,72,1,1,73,1,1,0
0,0,100,150,0,0,5,0,28,1.0,0,0.0,0.0,11076720037,11076720037,0,27,1,0,28,0,0,0
0,0,100,150,0,0,4,0,1,1.0,0,0.0,0.0,10552693078,10552693078,0,0,1,0,1,0,0,0
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11237534011,11237534011,0,2,0,0,2,0,0,0
6,1,94,140,3,0,5,5,31,0.936,0,0.032,0.032,1731188225,1731188225,5,27,2,3,29,1,1,1
7,2,99,148,1,0,5,0,135,0.986,0,0.0,0.014,11677766153,11677766153,2,133,0,0,133,0,0,2
204,27,97,144,2,10,5,2,1101,0.963,12,0.013,0.024,10437118699,10437118699,4,1019,40,1,1059,15,15,17
13,4,99,148,1,2,5,0,301,0.984,0,0.003,0.013,10442420327,10442420327,2,281,15,0,296,1,1,2
0,0,100,150,0,0,5,0,62,1.0,0,0.0,0.0,10903054959,10903054959,0,61,1,0,62,0,0,0
14,1,99,148,0,0,5,1,221,0.987,1,0.009,0.004,1647555123,1647555123,1,216,2,1,218,2,2,1
0,0,93,139,0,0,5,11,14,0.929,0,0.071,0.0,10033384318,10033384318,0,13,0,7,13,1,1,0
9,1,99,148,1,0,5,0,70,0.986,0,0.0,0.014,1762821545,1762821545,2,66,3,0,69,0,0,1
63,20,98,147,1,6,5,1,1927,0.982,0,0.008,0.01,1595200841,1595200841,2,1856,35,1,1891,16,16,14
18,4,99,148,1,1,5,0,275,0.986,0,0.0,0.014,1459866466,1459866466,2,266,5,0,271,0,0,3
807,124,95,143,3,45,5,3,4305,0.951,61,0.021,0.028,10733760915,10733760915,4,3950,139,2,4089,92,92,79
3,0,97,145,0,0,5,5,64,0.969,0,0.031,0.0,10628517001,10628517001,0,62,0,3,62,2,2,0
0,1,93,140,7,0,5,0,15,0.934,0,0.0,0.066,1060377652,1060377652,10,14,0,0,14,0,0,1
5,0,100,150,0,0,5,0,34,1.0,1,0.0,0.0,1597069878,1597069878,0,33,1,0,34,0,0,0
10,3,100,150,0,2,5,0,1823,0.998,0,0.001,0.001,10600544686,10600544686,0,1809,8,0,1817,3,3,1
0,0,100,150,0,0,5,0,33,1.0,0,0.0,0.0,11076952373,11076952373,0,32,1,0,33,0,0,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11691395080,11691395080,0,1,0,0,1,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11393305376,11393305376,0,0,0,0,0,0,0,0
12,0,100,150,0,0,5,0,25,1.0,0,0.0,0.0,11043291815,11043291815,0,24,1,0,25,0,0,0
78,29,98,147,1,9,5,1,2715,0.984,1,0.006,0.01,11077728250,11077728250,2,2607,62,1,2669,17,17,20
18,41,93,140,6,9,5,1,701,0.935,0,0.007,0.058,1032111600,1032111600,9,545,110,1,655,5,5,32
2,0,100,150,0,0,5,0,69,1.0,0,0.0,0.0,10381839451,10381839451,0,68,1,0,69,0,0,0
2,52,96,144,3,23,5,2,1820,0.96,0,0.012,0.028,10346701248,10346701248,4,1671,74,1,1745,23,23,29
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11601556094,11601556094,0,0,0,0,0,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,10843560972,10843560972,0,0,0,0,0,0,0,0
60,10,98,146,1,1,5,2,897,0.979,5,0.01,0.011,1472881854,1472881854,2,869,9,1,878,9,9,9
0,0,100,150,0,0,5,0,5,1.0,1,0.0,0.0,10393870478,10393870478,0,5,0,0,5,0,0,0
0,1,98,147,2,0,5,0,43,0.977,0,0.0,0.023,1360984461,1360984461,3,41,1,0,42,0,0,1
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,1537783888,1537783888,0,1,0,0,1,0,0,0
61,20,97,146,2,8,5,2,1195,0.97,3,0.014,0.016,1453054091,1453054091,2,1101,57,1,1158,17,17,12
2,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,1694990634,1694990634,0,2,0,0,2,0,0,0
7,0,94,141,0,0,5,9,32,0.938,0,0.062,0.0,11043772819,11043772819,0,29,1,6,30,2,2,0
1,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,4012266,4012266,0,1,0,0,1,0,0,0
2,0,92,138,0,0,5,12,12,0.917,0,0.083,0.0,1722809797,1722809797,0,11,0,8,11,1,1,0
1,0,100,150,0,0,5,0,29,1.0,0,0.0,0.0,10570089446,10570089446,0,29,0,0,29,0,0,0
25,3,98,147,2,0,5,0,130,0.977,3,0.0,0.023,11102095164,11102095164,3,116,11,0,127,0,0,3
1,0,100,150,0,0,5,0,26,1.0,0,0.0,0.0,10500098116,10500098116,0,26,0,0,26,0,0,0
1,1,94,142,6,0,5,0,18,0.945,0,0.0,0.055,1647548563,1647548563,8,17,0,0,17,0,0,1
0,1,98,147,2,0,5,0,47,0.979,0,0.0,0.021,11157303711,11157303711,3,46,0,0,46,0,0,1
17,0,100,150,0,0,5,0,85,1.0,2,0.0,0.0,11061501777,11061501777,0,85,0,0,85,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11223065815,11223065815,0,0,0,0,0,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11450802838,11450802838,0,0,0,0,0,0,0,0
0,0,100,150,0,0,5,0,7,1.0,1,0.0,0.0,10088813024,10088813024,0,7,0,0,7,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,12046699062,12046699062,0,0,0,0,0,0,0,0
26,23,93,140,6,4,5,1,397,0.936,0,0.007,0.057,1083813060,1083813060,9,326,45,1,371,3,3,19
242,47,95,142,3,14,5,3,1478,0.947,9,0.022,0.031,10165462118,10165462118,5,1340,58,2,1398,33,33,33
1723,319,97,145,2,89,5,2,15341,0.97,16,0.01,0.02,3057516,3057516,3,14006,850,1,14856,166,166,230
52,24,99,147,1,6,5,1,2326,0.986,1,0.004,0.01,11122955705,11122955705,2,2259,32,0,2291,11,11,18
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11075785543,11075785543,0,1,0,0,1,0,0,0
1,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,10355879689,10355879689,0,1,0,0,1,0,0,0
63,35,98,147,1,14,5,1,2927,0.982,2,0.007,0.011,10432993200,10432993200,2,2813,56,1,2869,23,23,21
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11135034691,11135034691,0,0,0,0,0,0,0,0
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10522064121,10522064121,0,2,0,0,2,0,0,0
2,0,97,145,0,0,5,5,29,0.966,0,0.034,0.0,10970635424,10970635424,0,28,0,3,28,1,1,0
112,37,94,141,3,12,5,4,1119,0.939,0,0.028,0.033,1022389301,1022389301,5,967,83,3,1050,32,32,25
0,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,1271586836,1271586836,0,8,0,0,8,0,0,0
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,10856806121,10856806121,0,4,0,0,4,0,0,0
5,5,93,140,5,0,5,3,108,0.936,0,0.018,0.046,1113852315,1113852315,7,87,14,2,101,2,2,5
5,1,98,148,2,1,5,0,60,0.984,0,0.0,0.016,1514766182,1514766182,2,59,0,0,59,0,0,0
4,0,100,150,0,0,5,0,409,1.0,0,0.0,0.0,11381586925,11381586925,0,408,1,0,409,0,0,0
2,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,11594927752,11594927752,0,3,0,0,3,0,0,0
1,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,11021690192,11021690192,0,4,0,0,4,0,0,0
7,2,100,149,0,0,5,0,420,0.994,0,0.002,0.004,1717616961,1717616961,1,413,4,0,417,1,1,2
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,1644345507,1644345507,0,0,0,0,0,0,0,0
35,17,98,147,1,5,5,1,1178,0.98,2,0.006,0.014,10488405069,10488405069,2,1133,20,1,1153,8,8,12
20,9,96,144,4,7,5,0,242,0.963,1,0.0,0.037,1447650005,1447650005,6,230,3,0,233,0,0,2
152,13,98,146,1,4,5,2,922,0.976,10,0.01,0.014,1806174174,1806174174,2,871,28,1,899,10,10,9
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,10368065117,10368065117,0,0,0,0,0,0,0,0
0,1,80,120,20,0,4,0,5,0.8,0,0.0,0.2,10173117003,10173117003,30,2,2,0,4,0,0,1
10,2,98,148,1,0,5,1,202,0.982,0,0.009,0.009,10797558704,10797558704,1,198,0,1,198,2,2,2
2,1,94,140,3,0,5,5,29,0.932,0,0.034,0.034,10375595968,10375595968,5,27,0,3,27,1,1,1
4,0,100,150,0,0,5,0,152,1.0,1,0.0,0.0,10876835826,10876835826,0,152,0,0,152,0,0,0
5,1,81,122,4,1,4,22,27,0.815,0,0.148,0.037,10783070828,10783070828,6,19,3,15,22,4,4,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11411436178,11411436178,0,1,0,0,1,0,0,0
3,1,98,148,1,0,5,1,131,0.986,0,0.007,0.007,10266618591,10266618591,1,126,3,1,129,1,1,1
4,1,87,131,13,0,5,0,8,0.875,0,0.0,0.125,1789076728,1789076728,19,7,0,0,7,0,0,1
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10690983578,10690983578,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11451331027,11451331027,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,12021496820,12021496820,0,0,0,0,0,0,0,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,10552194940,10552194940,0,1,0,0,1,0,0,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11562426214,11562426214,0,2,0,0,2,0,0,0
1,0,100,150,0,0,5,0,9,1.0,0,0.0,0.0,10640736064,10640736064,0,9,0,0,9,0,0,0
3,3,97,146,3,1,5,0,101,0.971,0,0.0,0.029,10075219100,10075219100,4,93,5,0,98,0,0,2
145,29,95,143,3,6,5,3,1064,0.95,7,0.023,0.027,10241765239,10241765239,4,968,42,2,1010,25,25,23
13,14,95,142,3,5,5,3,433,0.948,1,0.02,0.032,1075012770,1075012770,5,384,26,2,410,9,9,9
13,15,98,147,1,3,5,1,1229,0.981,1,0.007,0.012,1108032335,1108032335,2,1188,17,1,1205,9,9,12
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,1060470887,1060470887,0,2,0,0,2,0,0,0
1,0,100,150,0,0,5,0,11,1.0,0,0.0,0.0,10107673278,10107673278,0,10,1,0,11,0,0,0
2,0,100,150,0,0,5,0,13,1.0,0,0.0,0.0,10394293427,10394293427,0,13,0,0,13,0,0,0
282,39,96,144,3,7,5,2,1451,0.961,5,0.013,0.026,3967650,3967650,4,1316,77,1,1393,19,19,32
0,0,100,150,0,0,5,0,14,1.0,0,0.0,0.0,10833668162,10833668162,0,14,0,0,14,0,0,0
0,0,100,150,0,0,5,0,4,1.0,1,0.0,0.0,11171560788,11171560788,0,4,0,0,4,0,0,0
2,0,100,150,0,0,5,0,24,1.0,0,0.0,0.0,10110792838,10110792838,0,24,0,0,24,0,0,0
1,2,100,150,0,0,5,0,831,0.996,0,0.002,0.002,1539687015,1539687015,0,823,4,0,827,2,2,2
19,117,92,138,6,19,5,3,2052,0.921,0,0.022,0.057,1063271170,1063271170,9,1670,218,2,1888,47,47,98
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11094179223,11094179223,0,0,0,0,0,0,0,0
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11165506853,11165506853,0,2,0,0,2,0,0,0
24,2,99,149,1,0,5,0,269,0.993,1,0.0,0.007,1425203765,1425203765,1,265,2,0,267,0,0,2
8,2,87,130,4,1,5,13,45,0.868,0,0.088,0.044,10850758950,10850758950,7,39,0,9,39,4,4,1
3,0,100,150,0,0,5,0,28,1.0,1,0.0,0.0,10579377594,10579377594,0,25,3,0,28,0,0,0
3,0,100,150,0,0,5,0,14,1.0,0,0.0,0.0,10256585908,10256585908,0,14,0,0,14,0,0,0
2,0,100,150,0,0,5,0,6,1.0,0,0.0,0.0,10573751220,10573751220,0,6,0,0,6,0,0,0
2,0,100,149,0,0,5,1,216,0.996,0,0.004,0.0,10316399761,10316399761,0,214,1,0,215,1,1,0
12,0,98,148,0,0,5,2,59,0.984,1,0.016,0.0,10888522038,10888522038,0,57,1,2,58,1,1,0
0,15,97,146,2,4,5,2,952,0.973,0,0.012,0.015,1307333537,1307333537,2,860,65,1,925,12,12,11
4,0,100,150,0,0,5,0,29,1.0,0,0.0,0.0,1110215909,1110215909,0,26,3,0,29,0,0,0
56,11,98,147,1,3,5,1,1056,0.981,0,0.009,0.01,1446712080,1446712080,2,1025,10,1,1035,10,10,8
1,1,95,143,5,0,5,0,21,0.953,0,0.0,0.047,10129661448,10129661448,7,19,1,0,20,0,0,1
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,1610916873,1610916873,0,0,0,0,0,0,0,0
27,7,98,147,1,2,5,1,513,0.978,0,0.009,0.013,10049771143,10049771143,2,494,7,1,501,5,5,5
0,0,100,150,0,0,5,0,62,1.0,0,0.0,0.0,10903054960,10903054960,0,61,1,0,62,0,0,0
0,0,100,150,0,0,5,0,32,1.0,0,0.0,0.0,11411238520,11411238520,0,32,0,0,32,0,0,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10796225105,10796225105,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,5,1.0,0,0.0,0.0,10945533158,10945533158,0,5,0,0,5,0,0,0
79,20,97,145,2,7,5,2,924,0.965,2,0.014,0.021,1150974243,1150974243,3,828,63,1,891,13,13,13
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,10257744641,10257744641,0,3,0,0,3,0,0,0
6,1,94,141,2,1,5,6,49,0.94,1,0.04,0.02,10138690955,10138690955,3,44,2,4,46,2,2,0
2,0,100,150,0,0,5,0,61,1.0,0,0.0,0.0,11247483208,11247483208,0,61,0,0,61,0,0,0
1,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,10675823119,10675823119,0,1,0,0,1,0,0,0
31,8,93,141,4,4,5,4,226,0.939,0,0.026,0.035,10112302123,10112302123,5,202,10,3,212,6,6,4
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,10428495644,10428495644,0,0,0,0,0,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,10535316164,10535316164,0,0,0,0,0,0,0,0
1,0,100,150,0,0,5,0,9,1.0,0,0.0,0.0,10259769400,10259769400,0,7,2,0,9,0,0,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11027635522,11027635522,0,1,0,0,1,0,0,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,1030500590,1030500590,0,1,0,0,1,0,0,0
0,1,95,143,5,0,5,0,21,0.953,0,0.0,0.047,1564751017,1564751017,7,19,1,0,20,0,0,1
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11060189572,11060189572,0,0,0,0,0,0,0,0
78,29,98,147,1,9,5,1,2715,0.984,1,0.006,0.01,10414694889,10414694889,2,2607,62,1,2669,17,17,20
